id%case_no%time%shift%date%location%latitude%longitude%incident_type
1997%B11-003187%6:55pm%II%December13,2011%100 Block of Michael Av Madison AL%34.723477%-86.750671%BURGLARY-3RD
1998%B11-003187%6:55pm%II%December13,2011%100 Block of Michael Av Madison AL%34.723477%-86.750671%THEFT 1ST DEGREE
1999%B11-003188%7:55pm%II%December13,2011%200 Block of Stoneway Tr Madison Madison AL%34.734491%-86.728252%DOMESTIC VIOLENCE 3RD
2000%B11-003189%8:45pm%II%December13,2011%7000 Block of Highway 72 W Madison AL%34.7536667%-86.7085097%BREAKING AND ENTERING A VEHICLE
2001%B11-003190%8:50pm%II%December13,2011%area of Brazelton Circle Madison Madison AL%34.6796419%-86.740582%DUTY UPON STRIKING UNATTENDED VEHICLE
2002%B11-003192%12:16am%III%December14,2011%100 Block of Brazelton Cir Madison AL%34.6796419%-86.740582%DOMESTIC VIOLENCE 3RD
2003%B11-003193%11:23pm%III%December13,2011%100 Block of Portal Ln Madison Madison AL%34.700511%-86.724858%DUTY UPON STRIKING UNATTENDED VEHICLE
2004%B11-003194%5:30am%III%December14,2011%200 Block of Kyser Blvd Madison AL%34.6889588%-86.7573764%CRIMINAL MISCHIEF-2ND
2005%B11-003196%2:30pm%II%December14,2011%200 Block of Kyser Blvd Madison AL%34.6889588%-86.7573764%DOMESTIC VIOLENCE 3RD
2006%B11-003197%3:00pm%II%December14,2011%200 Block of Church St Madison AL%34.696532%-86.748449%DOMESTIC VIOLENCE 3RD
2007%B11-003198%2:16pm%II%December14,2011%100 Block of Steele Dr Madison AL%34.7166407%-86.731846%THEFT 3RD DEGREE
2008%B11-003199%2:50pm%II%December14,2011%100 Block of Hughes Rd Madison AL%34.7009662%-86.7428672%ILLEGAL POSS/USE CREDIT CARD
2009%B11-003201%4:01pm%II%December14,2011%1000 Block of Liberty Dr Madison AL%34.7234837%-86.7540494%BURGLARY-3RD
2010%B11-003201%4:01pm%II%December14,2011%1000 Block of Liberty Dr Madison AL%34.7234837%-86.7540494%THEFT 1ST DEGREE
2011%B11-003203%5:30pm%II%December14,2011%100 Block of Park Square Ln Madison AL%34.694248%-86.734035%THEFT 3RD DEGREE
2012%B11-003204%6:31pm%II%December14,2011%8000 Block of Highway 72 W Madison AL%34.7523886%-86.749341%BREAKING AND ENTERING A VEHICLE
2013%B11-003205%6:30pm%II%December14,2011%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%BURGLARY-3RD
2014%B11-003205%6:30pm%II%December14,2011%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%THEFT 2ND DEGREE
2015%B11-003206%7:05pm%II%December14,2011%100 Block of Angela Dr Madison AL%34.728787%-86.753857%BREAKING AND ENTERING A VEHICLE
2016%B11-003208%12:30am%III%December15,2011%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%DOMESTIC VIOLENCE 3RD
2017%B11-003209%1:37am%III%December15,2011%Federal Square Suites, 8781 Madison Blvd Madison AL%34.6781998%-86.7463491%CRIMINAL MISCHIEF-3RD
2018%B11-003210%9:16am%I%December15,2011%200 Block of Carriage Hill Madison Madison AL%34.6753749%-86.7173396%IDENTITY THEFT
2019%B11-003210%9:16am%I%December15,2011%200 Block of Carriage Hill Madison Madison AL%34.6753749%-86.7173396%THEFT 3RD DEGREE
2020%B11-003212%9:35am%I%December15,2011%Woodland Homes Of Huntsville Inc, 100 Alden Bridge Ct Madison AL%34.7008102%-86.7942162%THEFT 3RD DEGREE
2021%B11-003213%10:30am%I%December15,2011%100 Block of Liberty Dr Madison AL%34.7197729%-86.7527188%HARASSING COMMUNICATIONS
2022%B11-003214%11:30am%I%December15,2011%100 Block of Millstone Ln Madison AL%34.7088342%-86.7370184%BURGLARY-3RD
2023%B11-003214%11:30am%I%December15,2011%100 Block of Millstone Ln Madison AL%34.7088342%-86.7370184%THEFT 3RD DEGREE
2024%B11-003216%4:15pm%II%December15,2011%300 Block of Hughes Road Madison Madison AL%34.707823%-86.743411%DUTY UPON STRIKING UNATTENDED VEHICLE
2025%B11-003217%7:55pm%II%December15,2011%Kroger Co, 300 Hughes Rd Madison AL%34.7079256%-86.7437453%THEFT 3RD DEGREE
2026%B11-003218%7:55pm%II%December15,2011%Kroger Co, 300 Hughes Rd Madison AL%34.7079256%-86.7437453%THEFT 3RD DEGREE
2027%B11-003219%8:08am%I%December16,2011%100 Block of Mill Park Ln Madison AL%34.7018111%-86.7667384%AGGRAVATED ASSAULT 3RD
2028%B11-003222%2:02pm%II%December16,2011%100 Block of Park Square Ln Madison AL%34.694248%-86.734035%THEFT 2ND DEGREE
2029%B11-003231%6:41pm%II%December17,2011%Kroger Co, 300 Hughes Rd Madison AL%34.7079256%-86.7437453%THEFT 3RD DEGREE
2030%B11-003286%9:20am%I%December26,2011%100 Block of Oak Brook Cir Madison AL%34.7092287%-86.7085029%THEFT 1ST DEGREE
2031%B11-003287%1:30pm%I%December26,2011%100 Block of Brazelton Cir Madison AL%34.6796419%-86.740582%ILLEGAL POSS/USE CREDIT CARD
2032%B11-003288%5:30pm%II%December26,2011%100 Block of Park Square Ln Madison AL%34.694248%-86.734035%THEFT 3RD DEGREE
2033%B11-003289%7:06am%I%December27,2011%200 Block of Kyser Blvd Madison Madison AL%34.6889588%-86.7573764%BREAKING AND ENTERING A VEHICLE
2034%B11-003290%8:00am%I%December27,2011%100 Block of Shelton Rd Madison Madison AL%34.6930512%-86.7159831%HARASSING COMMUNICATIONS
2035%B11-003291%10:15am%I%December27,2011%10000 Block of County Line Rd Madison AL%34.6632591%-86.7869496%DOMESTIC VIOLENCE 3RD
2036%B11-003294%6:05pm%II%December27,2011%100 Block of Hughes Rd Madison AL%34.7009662%-86.7428672%AUTO THEFT-1ST DEGREE
2037%B11-003296%8:54pm%II%December27,2011%100 Block of Carmine Cir Madison AL%34.727283%-86.750511%DOMESTIC VIOLENCE 3RD
2038%B11-003297%8:54pm%II%December27,2011%100 Block of Carmine Cir Madison AL%34.727283%-86.750511%DOMESTIC VIOLENCE 3RD
2039%B11-003306%3:25pm%II%December29,2011%Kroger Co, 300 Hughes Rd Madison AL%34.7079256%-86.7437453%THEFT 3RD DEGREE
2040%B11-003307%3:25pm%II%December29,2011%Kroger Co, 300 Hughes Rd Madison AL%34.7079256%-86.7437453%THEFT 3RD DEGREE
2041%B11-003308%12:44am%III%December30,2011%300 Block of Shelton Rd Madison AL%34.6949221%-86.7202212%CRIMINAL TRESPASS
2042%B11-003314%1:11pm%I%December30,2011%100 Block of Freedom Way Madison AL%34.741774%-86.78563%DOMESTIC VIOLENCE BY STRANGULATION OR SUFFOCATION
2043%B11-003315%1:11pm%I%December30,2011%100 Block of Freedom Way Madison AL%34.741774%-86.78563%HARASSMENT
2044%B12-000015%7:28am%I%January02,2012%Bimbo Bakery, 113 Jetplex Cir Madison AL%34.669795%-86.7787618%BREAKING AND ENTERING A VEHICLE
2045%B12-000016%5:00pm%II%January02,2012%Bimbo Bakery, 113 Jetplex Cir Madison Madison AL%34.669795%-86.7787618%BREAKING AND ENTERING A VEHICLE
2046%B12-000017%6:30pm%II%January02,2012%200 Block of Chantilly Ln Madison AL%34.7389488%-86.7581471%DOMESTIC VIOLENCE 3RD
2047%B12-000018%12:36pm%I%January03,2012%200 Block of Waters Edge Ln Madison AL%34.708565%-86.738105%THEFT 2ND DEGREE
2048%B12-000019%1:05pm%I%January03,2012%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%AUTO THEFT-1ST DEGREE
2049%B12-000021%2:36pm%II%January02,2012%100 Block of Hughes Rd Madison AL%34.7009662%-86.7428672%ILLEGAL POSS/USE CREDIT CARD
2050%B12-000021%2:36pm%II%January02,2012%100 Block of Hughes Rd Madison AL%34.7009662%-86.7428672%IDENTITY THEFT
2051%B12-000023%5:30pm%II%January03,2012%Plumbing And Steamfitters Loc37, 9740 Madison Blvd Madison AL%34.665773%-86.781724%THEFT 2ND DEGREE
2052%B12-000024%7:42am%I%January04,2012%100 Block of Radisson Ln Madison AL%34.745029%-86.750302%THEFT 1ST DEGREE
2053%B12-000025%7:50am%I%January04,2012%A-Z Office Resource Inc, 113 Jetplex Cir Madison AL%34.669795%-86.7787618%THEFT 2ND DEGREE
2054%B12-000026%10:02am%I%January04,2012%100 Block of Lillians Way Madison Madison AL%34.7313175%-86.7326895%DOMESTIC VIOLENCE 3RD
2055%B12-000028%3:00pm%II%January04,2012%100 Block of Kauffman Circle Madison Madison AL%34.705743%-86.784753%THEFT 2ND DEGREE
2056%B12-000029%3:01pm%II%January04,2012%Designer Granite And Marble, 820 Palmer Road Madison Madison AL%34.691981%-86.7859749%THEFT 3RD DEGREE
2057%B12-000031%6:20pm%II%January04,2012%100 Block of Abby Ln Madison Madison AL%34.722718%-86.750686%HARASSING COMMUNICATIONS
2058%B12-000032%6:43pm%II%January04,2012%100 Block of Bay Pointe Ln Madison AL%34.7389547%-86.7566307%HARASSING COMMUNICATIONS
2059%B12-000033%6:43pm%II%January04,2012%100 Block of Bay Pointe Ln Madison AL%34.7389547%-86.7566307%HARASSING COMMUNICATIONS
2060%B12-000034%8:00pm%II%January04,2012%1000 Block of Cathedral Cir Madison AL%34.7125666%-86.7418676%DOMESTIC VIOLENCE 3RD
2061%B12-000035%3:22am%III%January05,2012%City Of Madison, Royal Drive Madison Madison AL%34.683569%-86.760189%DUTY TO STOP AND REMAIN AT SCENE
2062%B12-000037%9:24am%I%January05,2012%100 Block of Forest Creek Dr Madison AL%34.750363%-86.717599%CRIMINAL MISCHIEF-3RD
2063%B12-000038%12:00pm%I%January05,2012%300 Block of Hughes Rd Madison Madison AL%34.707823%-86.743411%THEFT 2ND DEGREE
2064%B12-000039%2:11pm%II%January05,2012%100 Block of Autumn Wind Dr Madison AL%34.7072969%-86.712825%DOMESTIC VIOLENCE 2ND
2065%B12-000040%3:56pm%II%January05,2012%100 Block of Hughes Rd Madison AL%34.7009662%-86.7428672%THEFT 2ND DEGREE
2066%B12-000042%6:17pm%II%January05,2012%400 Block of Rainbow Dr Madison AL%34.748947%-86.7263128%DOMESTIC VIOLENCE 3RD
2067%B12-000043%7:48pm%II%January05,2012%200 Block of Water Hill Rd Madison Madison AL%34.6947209%-86.723159%DOMESTIC VIOLENCE 3RD
2068%B12-000045%9:36am%I%January06,2012%State Of Alabama, 100 Hughes Rd Madison AL%34.7009662%-86.7428672%FORGERY 2ND
2069%B12-000074%5:00am%III%January09,2012%State Of Alabama, 7837 Highway 72 W Madison AL%34.752851%-86.742546%VERIFICATION OF CITIZENSHIP IMMIGRATION
2070%B12-000075%8:47am%I%January09,2012%Breland Homes, 159 Hardiman Place Ln Madison AL%34.69214%-86.7958603%THEFT 2ND DEGREE
2071%B12-000076%9:07am%I%January09,2012%8000 Block of Madison Blvd Madison Madison AL%34.678548%-86.745506%THEFT 2ND DEGREE
2072%B12-000077%1:00pm%I%January09,2012%100 Block of Belle Cir Madison AL%34.6857517%-86.7493424%DOMESTIC VIOLENCE 3RD
2073%B12-000078%8:30am%I%January09,2012%100 Block of Steele Dr Madison AL%34.7166407%-86.731846%DOMESTIC VIOLENCE 3RD
2074%B12-000079%9:00am%I%January09,2012%100 Block of Compass Point Dr Madison AL%34.669975%-86.732785%HARASSMENT
2075%B12-000080%7:30pm%II%January09,2012%1000 Block of Liberty Dr Madison AL%34.7234837%-86.7540494%SIMPLE ASSAULT
2076%B12-000081%4:52pm%II%January09,2012%100 Block of Compass Point Dr Madison AL%34.669975%-86.732785%HARASSING COMMUNICATIONS
2077%B12-000082%4:30pm%II%January09,2012%100 Block of Scenic Dr Madison AL%34.7213%-86.721087%BURGLARY-3RD
2078%B12-000082%4:30pm%II%January09,2012%100 Block of Scenic Dr Madison AL%34.7213%-86.721087%THEFT 3RD DEGREE
2079%B12-000084%6:54pm%II%January09,2012%100 Block of Browns Ferry Rd Madison AL%34.7067161%-86.7420541%THEFT 3RD DEGREE
2080%B12-000085%5:24pm%II%January09,2012%8000 Block of Highway 72 W Madison Madison AL%34.7559545%-86.7260735%ENDANGERING WELFARE-CHILD
2081%B12-000086%10:37pm%III%January09,2012%area of Goldenrod Ln Madison Madison AL%34.6992579%-86.7483318%RECKLESS ENDANGERMENT
2082%B12-000087%12:00pm%I%January10,2012%100 Block of Belle Cir Madison AL%34.6857517%-86.7493424%DOMESTIC VIOLENCE 3RD
2083%B12-000089%12:30pm%I%January10,2012%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%ILLEGAL POSS/USE CREDIT CARD
2084%B12-000090%4:50pm%II%January10,2012%100 Block of Medicine Bend Dr Madison AL%34.746517%-86.757482%CRIMINAL TRESPASS
2085%B12-000091%6:01pm%II%January10,2012%200 Block of Pennsylvania Av Madison AL%34.728656%-86.763835%THEFT 3RD DEGREE
2086%B12-000092%6:54pm%II%January10,2012%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%HARASSMENT
2087%B12-000095%9:03am%I%January11,2012%100 Block of Arlington Dr Madison Madison AL%34.6771894%-86.756013%BREAKING AND ENTERING A VEHICLE
2088%B12-000096%9:12am%I%January11,2012%Pearle Vision, 7771 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 1ST DEGREE
2089%B12-000097%12:00pm%I%January11,2012%4000 Block of Sullivan St Madison Madison AL%34.6878345%-86.7515245%ILLEGAL POSS/USE CREDIT CARD
2090%B12-000101%6:00pm%II%January11,2012%100 Block of Cheekwood Dr Madison AL%34.727102%-86.729837%CRIMINAL MISCHIEF-2ND
2091%B12-000102%9:00pm%II%January11,2012%City Of Madison, 107 Michael Av Madison Madison AL%34.724008%-86.75173%MAKING FALSE REPORT TO LAW ENFORCEMENT OFFICER
2092%B12-000103%11:00pm%III%January11,2012%5000 Block of Wall Triana Hwy Madison AL%34.7231837%-86.7504301%THEFT 3RD DEGREE
2093%B12-000104%9:00am%I%January12,2012%100 Block of Steele Dr Madison AL%34.7166407%-86.731846%DOMESTIC VIOLENCE 3RD
2094%B12-000105%11:00am%I%January12,2012%Cvs Pharmacy (Store 4884), 8503 Old Madison Pike Madison AL%34.7062964%-86.7413542%THEFT 3RD DEGREE
2095%B12-000106%2:45pm%II%January12,2012%100 Block of Compass Point Dr Madison AL%34.669975%-86.732785%BURGLARY-3RD
2096%B12-000106%2:45pm%II%January12,2012%100 Block of Compass Point Dr Madison AL%34.669975%-86.732785%THEFT 1ST DEGREE
2097%B12-000107%4:18pm%II%January12,2012%100 Block of Averbeck Ct Madison AL%34.722584%-86.765402%BREAKING AND ENTERING A VEHICLE
2098%B12-000108%4:50pm%II%January12,2012%State Of Alabama, County Line Rd / Production Av Madison AL%34.67296%-86.776445%VERIFICATION OF CITIZENSHIP IMMIGRATION
2099%B12-000109%6:45pm%II%January12,2012%City Of Madison, 109 Michael Av Madison AL%34.724017%-86.752096%ATTEMPTING TO FLEE OR ELUDE POLICE OFFICER
2100%B12-000110%11:25pm%III%January12,2012%100 Block of Michael Av Madison Madison AL%34.723477%-86.750671%HARASSING COMMUNICATIONS
2101%B12-000111%5:06am%III%January13,2012%Star Market, 7950 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
2102%B12-000112%9:24am%I%January13,2012%Crickets, 3810 Sullivan St Madison AL%34.6812705%-86.7526021%BURGLARY-3RD
2103%B12-000112%9:24am%I%January13,2012%Crickets, 3810 Sullivan St Madison AL%34.6812705%-86.7526021%THEFT 2ND DEGREE
2104%B12-000113%10:30am%I%January13,2012%10000 Block of Burgreen Rd Madison AL%34.7241307%-86.7965029%DOMESTIC VIOLENCE 3RD
2105%B12-000115%11:30am%I%January13,2012%Stewart Perry Company, 8207 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 1ST DEGREE
2106%B12-000116%11:48am%I%January13,2012%Little Shiloh Church, 229 Maple St Madison AL%34.6970356%-86.7449984%CRIMINAL TAMPERING 2ND
2107%B12-000118%12:47pm%I%January13,2012%2000 Block of Flagstone Dr Madison AL%34.6922419%-86.7213326%UNATTENDED DEATH
2108%B12-000138%1:05am%III%January16,2012%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%DOMESTIC VIOLENCE 3RD
2109%B12-000139%11:35am%I%January16,2012%8000 Block of Madison Blvd Madison Madison AL%34.678548%-86.745506%POSS. FORGED INSTRUMENT 2ND
2110%B12-000140%1:20pm%I%January16,2012%700 Block of Hartington Dr Madison AL%34.737896%-86.738126%BREAKING AND ENTERING A VEHICLE
2111%B12-000141%2:42pm%II%January16,2012%Gamers Paradise, 7905 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
2112%B12-000143%9:15pm%II%January16,2012%7000 Block of Hwy 72 Madison Madison AL%34.7559545%-86.7260735%DUTY UPON STRIKING UNATTENDED VEHICLE
2113%B12-000146%8:00am%I%January17,2012%1000 Block of Cathedral Cir Madison AL%34.7125666%-86.7418676%DOMESTIC VIOLENCE 3RD
2114%B12-000147%8:00am%I%January17,2012%1000 Block of Cathedral Cir Madison AL%34.7125666%-86.7418676%DOMESTIC VIOLENCE 3RD
2115%B12-000148%9:25am%I%January17,2012%100 Block of Hughes Rd Madison AL%34.7009662%-86.7428672%HARASSING COMMUNICATIONS
2116%B12-000149%2:44pm%II%January17,2012%100 Block of Galt Ln Madison AL%34.723987%-86.7641979%BREAKING AND ENTERING A VEHICLE
2117%B12-000150%2:58pm%II%January17,2012%100 Block of Cambridge Tr Madison AL%34.743944%-86.732384%BURGLARY-3RD
2118%B12-000151%3:40pm%II%January17,2012%Dollar General 7037, 7950 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
2119%B12-000152%4:10pm%II%January17,2012%100 Block of Monument Ln Madison AL%34.7234016%-86.764486%BREAKING AND ENTERING A VEHICLE
2120%B12-000153%4:47pm%II%January17,2012%100 Block of Murry Dr Madison AL%34.734075%-86.7464361%BURGLARY-3RD
2121%B12-000153%4:47pm%II%January17,2012%100 Block of Murry Dr Madison AL%34.734075%-86.7464361%THEFT 1ST DEGREE
2122%B12-000154%7:00pm%II%January17,2012%200 Block of Kyser Blvd Madison Madison AL%34.6889588%-86.7573764%DOMESTIC VIOLENCE 3RD
2123%B12-000155%7:55pm%II%January17,2012%1000 Block of Colonial Lake Dr Madison Madison AL%34.6900182%-86.731688%DOMESTIC VIOLENCE 3RD
2124%B12-000156%7:55pm%II%January17,2012%1000 Block of Colonial Lake Dr Madison AL%34.6900182%-86.731688%UNAUTHORIZED USE OF AUTO
2125%B12-000157%9:00pm%II%January17,2012%200 Block of Kyser Blvd Madison AL%34.6889588%-86.7573764%HARASSMENT
2126%B12-000158%7:00pm%II%January17,2012%200 Block of Kyser Blvd Madison Madison AL%34.6889588%-86.7573764%DOMESTIC VIOLENCE 3RD
2127%B12-000159%2:15am%III%January18,2012%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%DOMESTIC VIOLENCE 3RD
2128%B12-000160%10:15am%I%January18,2012%100 Block of College St Madison AL%34.6969804%-86.7501025%HARASSING COMMUNICATIONS
2129%B12-000162%2:11pm%II%January18,2012%3000 Block of Sullivan St Madison AL%34.69163%-86.751396%AUTO THEFT-1ST DEGREE
2130%B12-000163%2:30pm%II%January18,2012%City Of Madison, Mill Creek Greenway Madison AL%34.7043616%-86.768453%PUBLIC LEWDNESS
2131%B12-000166%6:34pm%II%January18,2012%100 Block of Royal Dr Madison AL%34.684266%-86.752033%RECEIVING STOLEN PROPERTY-3RD
2132%B12-000167%9:49am%I%January19,2012%100 Block of Tynedale Dr Madison AL%34.6910285%-86.7886306%DOMESTIC VIOLENCE 3RD
2133%B12-000171%1:00pm%I%January19,2012%100 Block of Graphics Dr Madison Madison AL%34.6701707%-86.7510481%COLLISION WITH UNATTENDED VEHICLE
2134%B12-000172%1:46pm%I%January19,2012%10000 Block of County Line Rd Madison AL%34.6632591%-86.7869496%CHILD ABUSE
2135%B12-000173%2:00pm%II%January19,2012%Jani King Commercial Cleaning Services, 114 Arlington Dr Madison AL%34.679138%-86.755401%THEFT 3RD DEGREE
2136%B12-000174%5:05pm%II%January19,2012%100 Block of Silo Hill Rd Madison AL%34.7105304%-86.764301%BURGLARY-3RD
2137%B12-000174%5:05pm%II%January19,2012%100 Block of Silo Hill Rd Madison AL%34.7105304%-86.764301%THEFT 1ST DEGREE
2138%B12-000175%5:48pm%II%January19,2012%200 Block of Dock Murphy Dr Madison AL%34.7326269%-86.7834033%HARASSMENT
2139%B12-000198%9:51am%I%January23,2012%100 Block of Shelton Rd Madison AL%34.6930512%-86.7159831%HARASSING COMMUNICATIONS
2140%B12-000199%10:13am%I%January23,2012%100 Block of Brazelton Cir Madison AL%34.6796419%-86.740582%HARASSING COMMUNICATIONS
2141%B12-000202%2:00pm%II%January23,2012%600 Block of Hughes Rd Madison AL%34.7185872%-86.7417194%THEFT 3RD DEGREE
2142%B12-000203%2:00pm%II%January23,2012%10000 Block of Hwy 101 Madison AL%36.3296664%-80.0009211%IDENTITY THEFT
2143%B12-000204%1:43pm%I%January23,2012%100 Block of Arabian Dr Madison AL%34.750523%-86.7524789%IDENTITY THEFT
2144%B12-000205%2:37pm%II%January23,2012%100 Block of Hughes Rd Madison AL%34.7009662%-86.7428672%THEFT 2ND DEGREE
2145%B12-000206%2:50pm%II%January23,2012%200 Block of Lanier Rd Madison Madison AL%34.687561%-86.738133%THEFT 2ND DEGREE
2146%B12-000207%7:14pm%II%January23,2012%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%HARASSMENT
2147%B12-000208%7:32pm%II%January23,2012%100 Block of Continental Dr Madison Madison AL%34.6942121%-86.784765%DOMESTIC VIOLENCE 3RD
2148%B12-000210%3:50am%III%January24,2012%Crickets Burgers And Wings, 3810 Sullivan St Madison AL%34.6812705%-86.7526021%THEFT 3RD DEGREE
2149%B12-000210%3:50am%III%January24,2012%Crickets Burgers And Wings, 3810 Sullivan St Madison AL%34.6812705%-86.7526021%BURGLARY-3RD
2150%B12-000211%8:54am%I%January24,2012%Bob Jones High School, 650 Hughes Rd Madison AL%34.7197291%-86.7421436%CRIMINAL MISCHIEF-3RD
2151%B12-000212%12:45pm%I%January24,2012%Dollar General, 7950 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
2152%B12-000213%1:46pm%I%January24,2012%100 Block of Michael Av Madison AL%34.723477%-86.750671%BURGLARY-3RD
2153%B12-000213%1:46pm%I%January24,2012%100 Block of Michael Av Madison AL%34.723477%-86.750671%THEFT 3RD DEGREE
2154%B12-000215%4:15pm%II%January24,2012%400 Block of Clydebank Dr Madison AL%34.741538%-86.764005%CRIMINAL MISCHIEF-2ND
2155%B12-000216%4:50pm%II%January24,2012%100 Block of Royal Dr Madison AL%34.684266%-86.752033%MENACING
2156%B12-000218%8:02pm%II%January24,2012%800 Block of Browns Ferry Rd Madison AL%34.709792%-86.768687%BURGLARY-3RD
2157%B12-000218%8:02pm%II%January24,2012%800 Block of Browns Ferry Rd Madison AL%34.709792%-86.768687%BURGLARY-3RD
2158%B12-000218%8:02pm%II%January24,2012%800 Block of Browns Ferry Rd Madison AL%34.709792%-86.768687%THEFT 1ST DEGREE
2159%B12-000218%8:02pm%II%January24,2012%800 Block of Browns Ferry Rd Madison AL%34.709792%-86.768687%THEFT 1ST DEGREE
2160%B12-000218%8:02pm%II%January24,2012%800 Block of Browns Ferry Rd Madison AL%34.709792%-86.768687%RECEIVING STOLEN PROPERTY-1ST
2161%B12-000218%8:02pm%II%January24,2012%800 Block of Browns Ferry Rd Madison AL%34.709792%-86.768687%RECEIVING STOLEN PROPERTY-1ST
2162%B12-000219%10:06am%I%January25,2012%Motel 6, 8995 Madison Blvd Madison AL%34.6750191%-86.7543714%CRIMINAL MISCHIEF-3RD
2163%B12-000220%12:00pm%I%January25,2012%100 Block of Hughes Rd Madison AL%34.7009662%-86.7428672%IDENTITY THEFT
2164%B12-000221%12:55am%III%January26,2012%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%DOMESTIC VIOLENCE 3RD
2165%B12-000222%8:35am%I%January26,2012%100 Block of Big Oak Cir Madison AL%34.7345025%-86.751677%BREAKING AND ENTERING A VEHICLE
2166%B12-000223%9:42am%I%January26,2012%100 Block of Allen St Madison AL%34.693468%-86.753479%CHILD ABUSE
2167%B12-000224%9:42am%I%January26,2012%100 Block of Allen St Madison AL%34.693468%-86.753479%CHILD ABUSE
2168%B12-000225%10:00am%I%January25,2012%City Of Madison, 100 Hughes Rd Madison AL%34.7009662%-86.7428672%MAKING FALSE REPORT TO LAW ENFORCEMENT OFFICER
2169%B12-000226%9:28am%I%January26,2012%100 Block of Gracie Ln Madison AL%34.7089997%-86.7714462%DEATH INVESTIGATION
2170%B12-000227%3:40pm%II%January26,2012%9000 Block of Madison Blvd Madison AL%34.6810361%-86.7406046%THEFT 3RD DEGREE
2171%B12-000228%4:14pm%II%January26,2012%9000 Block of Madison Blvd Madison AL%34.6810361%-86.7406046%THEFT 3RD DEGREE
2172%B12-000229%5:30pm%II%January26,2012%8000 Block of Madison Blvd Madison Madison AL%34.678548%-86.745506%ILLEGAL POSS/USE CREDIT CARD
2173%B12-000230%5:30pm%II%January26,2012%100 Block of Hughes Rd Madison AL%34.7009662%-86.7428672%ILLEGAL POSS/USE CREDIT CARD
2174%B12-000232%6:43pm%II%January26,2012%100 Block of W Dublin Drive Madison Madison AL%34.6793754%-86.7559367%THEFT 1ST DEGREE
2175%B12-000234%9:18am%I%January27,2012%200 Block of Yancy Rd Madison AL%34.747666%-86.718698%THEFT 1ST DEGREE
2176%B12-000254%6:27am%I%January30,2012%4000 Block of Wall Triana Hwy Madison AL%34.7580356%-86.7496663%THEFT 2ND DEGREE
2177%B12-000255%8:40am%I%January30,2012%Auto Zone, 1626 Hughes Rd Madison AL%34.751751%-86.7416876%CRIMINAL MISCHIEF-2ND
2178%B12-000256%8:51am%I%January30,2012%1000 Block of Hughes Rd Madison AL%34.7218484%-86.7416113%HARASSMENT
2179%B12-000257%9:29am%I%January30,2012%100 Block of Pension Row Madison AL%34.6944648%-86.7551454%AUTO THEFT-1ST DEGREE
2180%B12-000259%12:40pm%I%January30,2012%100 Block of Broken Bow Ln Madison AL%34.726556%-86.718209%THEFT 1ST DEGREE
2181%B12-000259%12:40pm%I%January30,2012%100 Block of Broken Bow Ln Madison AL%34.726556%-86.718209%BURGLARY-3RD
2182%B12-000260%12:59pm%I%January30,2012%100 Block of Amsterdam Pl Madison AL%34.725522%-86.76908%BURGLARY-3RD
2183%B12-000260%12:59pm%I%January30,2012%100 Block of Amsterdam Pl Madison AL%34.725522%-86.76908%THEFT 2ND DEGREE
2184%B12-000261%3:00pm%II%January30,2012%My Old San Juan, 8760 Madison Blvd Madison Madison AL%34.6805251%-86.7463971%THEFT 2ND DEGREE
2185%B12-000262%1:52pm%I%January30,2012%100 Block of Honor Way Madison AL%34.7424443%-86.7854282%IDENTITY THEFT
2186%B12-000263%3:00pm%II%January30,2012%Woodland Homes Of Huntsville Inc, 100 Huntfield Dr Madison AL%34.7122838%-86.7655767%THEFT 2ND DEGREE
2187%B12-000264%2:54pm%II%January30,2012%7000 Block of Hwy 72 Madison Madison AL%34.7559545%-86.7260735%THEFT OF LOST PROPERTY-3RD
2188%B12-000266%5:20pm%II%January30,2012%100 Block of Horseshoe Bend S Madison AL%34.713066%-86.750325%THEFT 3RD DEGREE
2189%B12-000267%9:10pm%II%January30,2012%100 Block of Kensington Dr Madison AL%34.7218329%-86.727491%CRIMINAL MISCHIEF-3RD
2190%B12-000268%11:40pm%III%January30,2012%area of Madison AL%34.7112181%-86.7456348%DEATH INVESTIGATION
2191%B12-000269%6:45am%I%January31,2012%1000 Block of Colonial Lake Dr Madison AL%34.6900182%-86.731688%BURGLARY OF AUTO (NO THEFT)
