id % case_no % time % shift % date % location % latitude % longitude % incident_type
1230 % B12-001483 % 2:00pm % II % June04,2012 %  300 Block of Gillespie Rd Madison Madison AL % 34.7287606 % -86.7502008 %  DOMESTIC VIOLENCE 3RD
1231 % B12-001484 % 2:25pm % II % June04,2012 %  Dollar General, 7950 Highway 72 W Madison AL % 34.6992579 % -86.7483318 %  THEFT 3RD DEGREE
1232 % B12-001486 % 5:10pm % II % June04,2012 %  100 Block of Royal Dr Madison Madison AL % 34.684266 % -86.752033 %  HARASSING COMMUNICATIONS
1233 % B12-001487 % 5:50pm % II % June04,2012 %  Cvs Pharmacy (Store 4884), 8503 Old Madison Pike Madison AL % 34.7062964 % -86.7413542 %  THEFT 3RD DEGREE
1234 % B12-001489 % 10:43pm % III % June04,2012 %  8000 Block of Old Madison Pike Madison AL % 34.707063 % -86.720286 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1235 % B12-001490 % 10:43pm % III % June04,2012 %  8000 Block of Old Madison Pike Madison AL % 34.707063 % -86.720286 %  THEFT 2ND DEGREE
1236 % B12-001491 % 12:52am % III % June05,2012 %  200 Block of Kyser Blvd Madison AL % 34.6889588 % -86.7573764 %  HARASSING COMMUNICATIONS
1237 % B12-001492 % 1:25am % III % June05,2012 %  100 Block of Waters Edge Ln Madison AL % 34.7084148 % -86.7385388 %  HARASSING COMMUNICATIONS
1238 % B12-001494 % 12:45am % III % June05,2012 %  200 Block of Concord Dr Madison AL % 34.736238 % -86.734906 %  DOMESTIC VIOLENCE 3RD
1239 % B12-001495 % 6:39am % I % June05,2012 %  100 Block of Mill Creek Crossing Madison AL % 34.7163831 % -86.7524046 %  AUTO THEFT-1ST DEGREE
1240 % B12-001496 % 9:04am % I % June05,2012 %  10000 Block of Larkin Dr Madison AL % 34.705843 % -86.8043018 %  DOMESTIC VIOLENCE 3RD
1241 % B12-001498 % 1:15pm % I % June05,2012 %  100 Block of Manor Dr Madison AL % 34.7231474 % -86.7893401 %  IDENTITY THEFT
1242 % B12-001499 % 1:15pm % I % June05,2012 %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  HARASSING COMMUNICATIONS
1243 % B12-001500 % 1:44pm % I % June05,2012 %  area of Old Madison Pike @ Walton Rd Madison Madison AL % 34.703159 % -86.739184 %  DUTY TO GIVE INFORMATION TO RENDER AID
1244 % B12-001501 % 4:05pm % II % June05,2012 %  City Of Madison, 8995 Madison Blvd Madison AL % 34.6750191 % -86.7543714 %  GIVING FALSE NAME OR ADDRESS TO LAW ENFORCEMENT OFFICER
1245 % B12-001502 % 4:44pm % II % June05,2012 %  Walmart Super Center #2690, 8650 Madison Blvd Madison AL % 34.6837877 % -86.7409921 %  THEFT 3RD DEGREE
1246 % B12-001503 % 6:19pm % II % June05,2012 %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  HARASSING COMMUNICATIONS
1247 % B12-001504 % 6:46pm % II % June05,2012 %  100 Block of Castlewood Dr Madison AL % 34.7283518 % -86.7904536 %  THEFT 1ST DEGREE
1248 % B12-001506 % 9:55pm % II % June05,2012 %  100 Block of Kyser Blvd Madison AL % 34.688988 % -86.755267 %  CRIMINAL TRESPASS
1249 % B12-001507 % 11:00pm % III % June05,2012 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  DOMESTIC VIOLENCE 3RD
1250 % B12-001509 % 7:16am % I % June06,2012 %  100 Block of Donash Cir Madison AL % 34.7377608 % -86.7472777 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1251 % B12-001510 % 7:47am % I % June06,2012 %  100 Block of Silver Creek Cir Madison AL % 34.7368125 % -86.7470748 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1252 % B12-001510 % 7:47am % I % I %  100 Block of Silver Creek Cir Madison AL % 34.7368125 % -86.7470748 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1253 % B12-001510 % 7:47am % I % I %  100 Block of Silver Creek Cir Madison AL % 34.7368125 % -86.7470748 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1254 % B12-001511 % 8:21am % I % June06,2012 %  100 Block of Silver Creek Cir Madison AL % 34.7368125 % -86.7470748 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1255 % B12-001512 % 11:25am % I % June06,2012 %  100 Block of Michael Ave Madison Madison AL % 34.723477 % -86.750671 %  DOMESTIC VIOLENCE 3RD
1256 % B12-001514 % 2:30pm % II % June06,2012 %  100 Block of Hartington Dr Madison AL % 34.739256 % -86.736073 %  BURGLARY-3RD
1257 % B12-001514 % 2:30pm % II % II %  100 Block of Hartington Dr Madison AL % 34.739256 % -86.736073 %  THEFT 2ND DEGREE
1258 % B12-001515 % 3:45pm % II % June06,2012 %  100 Block of Bridle Trace Ln Madison Madison AL % 34.709014 % -86.711823 %  THEFT 2ND DEGREE
1259 % B12-001516 % 3:45pm % II % June06,2012 %  100 Block of Bridletrace Ln Madison AL % 34.709014 % -86.711823 %  BURGLARY-3RD
1260 % B12-001516 % 3:45pm % II % II %  100 Block of Bridletrace Ln Madison AL % 34.709014 % -86.711823 %  THEFT 2ND DEGREE
1261 % B12-001517 % 5:59pm % II % June06,2012 %  1000 Block of Continental Dr Madison Madison AL % 34.6942121 % -86.784765 %  SIMPLE ASSAULT
1262 % B12-001517 % 5:59pm % II % II %  1000 Block of Continental Dr Madison Madison AL % 34.6942121 % -86.784765 %  HARASSING COMMUNICATIONS
1263 % B12-001518 % 5:16pm % II % June06,2012 %  20000 Block of Powell Rd Madison AL % 34.693263 % -86.842882 %  DOMESTIC VIOLENCE 3RD
1264 % B12-001519 % 7:18pm % II % June06,2012 %  500 Block of Nance Road Madison Madison AL % 34.766711 % -86.733109 %  DUTY UPON STRIKING UNATTENDED VEHICLE
1265 % B12-001520 % 10:50pm % III % June06,2012 %  100 Block of Thornley Ct Madison AL % 34.6882777 % -86.7941687 %  HARASSING COMMUNICATIONS
1266 % B12-001523 % 8:27am % I % June07,2012 %  200 Block of Water Hill Rd Madison Madison AL % 34.6947209 % -86.723159 %  CRIMINAL MISCHIEF-3RD
1267 % B12-001524 % 10:15am % I % June07,2012 %  Best Friends Animal Hospital, 34 Hughes Rd Madison AL % 34.6893771 % -86.736132 %  THEFT OF SERVICES-3
1268 % B12-001525 % 11:30am % I % June07,2012 %  1000 Block of Continental Dr Madison AL % 34.6942121 % -86.784765 %  BURGLARY-2ND
1269 % B12-001526 % 1:10pm % I % June07,2012 %  Windmill Beverages, 3764 Sullivan St Madison AL % 34.68001 % -86.75245 %  THEFT 3RD DEGREE
1270 % B12-001530 % 3:49pm % II % June07,2012 %  Inside Out Ministries, 103 Gin Oaks Ct Madison AL % 34.6911222 % -86.7525057 %  CRIMINAL MISCHIEF-3RD
1271 % B12-001533 % 2:59am % III % June08,2012 %  City Of Madison, 101 Royal Dr Madison AL % 34.6828744 % -86.7546784 %  ATTEMPTING TO FLEE OR ELUDE POLICE OFFICER
1272 % B12-001533 % 2:59am % III % III %  City Of Madison, 101 Royal Dr Madison AL % 34.6828744 % -86.7546784 %  RESISTING ARREST
1273 % B12-001559 % 8:30am % I % June11,2012 %  100 Block of Carmine Cir Madison AL % 34.727283 % -86.750511 %  CRIMINAL MISCHIEF-2ND
1274 % B12-001560 % 1:49pm % I % June11,2012 %  3000 Block of Flag Cir Madison AL % 34.6924479 % -86.7224896 %  BURGLARY-3RD
1275 % B12-001560 % 1:49pm % I % I %  3000 Block of Flag Cir Madison AL % 34.6924479 % -86.7224896 %  THEFT 2ND DEGREE
1276 % B12-001562 % 3:10pm % II % June11,2012 %  800 Block of Jay Dr Madison AL % 34.7359958 % -86.7513642 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1277 % B12-001562 % 3:10pm % II % II %  800 Block of Jay Dr Madison AL % 34.7359958 % -86.7513642 %  THEFT 3RD DEGREE
1278 % B12-001563 % 3:25pm % II % June11,2012 %  500 Block of Highland Dr Madison AL % 34.711187 % -86.717851 %  FORGERY 2ND
1279 % B12-001564 % 3:25pm % II % June11,2012 %  500 Block of Brenda Dr Madison AL % 34.7113908 % -86.7168084 %  IDENTITY THEFT
1280 % B12-001565 % 5:25pm % II % June11,2012 %  100 Block of Lea Wood Ct Madison AL % 34.7464904 % -86.7478103 %  DOMESTIC VIOLENCE 3RD
1281 % B12-001566 % 5:32pm % II % June11,2012 %  Walmart Super Center #2690, 8650 Madison Blvd Madison AL % 34.6837877 % -86.7409921 %  THEFT 3RD DEGREE
1282 % B12-001568 % 9:30pm % II % June11,2012 %  100 Block of Betty Garrett Dr Madison AL % 34.7013842 % -86.7257505 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1283 % B12-001568 % 9:30pm % II % II %  100 Block of Betty Garrett Dr Madison AL % 34.7013842 % -86.7257505 %  THEFT 2ND DEGREE
1284 % B12-001570 % 1:00am % III % June12,2012 %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1285 % B12-001570 % 1:00am % III % III %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  THEFT 3RD DEGREE
1286 % B12-001572 % 3:05am % III % June12,2012 %  1000 Block of Woodbine Rd Madison AL % 34.707657 % -86.7280696 %  CONTRIBUTING-DELINQUENT-MINOR
1287 % B12-001575 % 11:00am % I % June12,2012 %  7000 Block of Highway 72 W Madison AL % 34.7536667 % -86.7085097 %  CRIMINAL MISCHIEF-2ND
1288 % B12-001577 % 3:30pm % II % June12,2012 %  100 Block of Jodi Dr Madison AL % 34.7230062 % -86.7528416 %  THEFT 2ND DEGREE
1289 % B12-001578 % 3:49pm % II % June12,2012 %  100 Block of Garden Brook Dr Madison AL % 34.709251 % -86.752239 %  HARASSING COMMUNICATIONS
1290 % B12-001579 % 11:30am % I % June13,2012 %  100 Block of Briarwood Dr Madison AL % 34.713644 % -86.730986 %  THEFT OF SERVICES-2
1291 % B12-001580 % 3:21pm % II % June13,2012 %  100 Block of Waters Edge Ln Madison AL % 34.7084148 % -86.7385388 %  THEFT 3RD DEGREE
1292 % B12-001581 % 4:10pm % II % June13,2012 %  8000 Block of Highway 72 W Madison AL % 34.7523886 % -86.749341 %  HARASSING COMMUNICATIONS
1293 % B12-001582 % 4:10pm % II % June13,2012 %  Madison Haven, 101 Village Ln Madison Madison AL % 34.7590916 % -86.7742316 %  BURGLARY-3RD
1294 % B12-001582 % 4:10pm % II % II %  Madison Haven, 101 Village Ln Madison Madison AL % 34.7590916 % -86.7742316 %  CRIMINAL MISCHIEF-2ND
1295 % B12-001583 % 5:53pm % II % June13,2012 %  100 Block of Main St Madison AL % 34.6932835 % -86.7494911 %  THEFT 3RD DEGREE
1296 % B12-001584 % 7:09pm % II % June13,2012 %  Catisfaction, 9290 Madison Blvd Madison AL % 34.6726538 % -86.7633092 %  THEFT 2ND DEGREE
1297 % B12-001585 % 10:05pm % III % June13,2012 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  DOMESTIC VIOLENCE 3RD
1298 % B12-001587 % 9:00am % I % June14,2012 %  City Of Madison, 815 Crestview Dr Madison AL % 34.712683 % -86.732667 %  CRUELTY TO ANIMALS
1299 % B12-001590 % 11:00am % I % June14,2012 %  Emerald Forest Home Owners Assc, 1500 Liberty Dr Madison AL % 34.7233245 % -86.7540364 %  CRIMINAL MISCHIEF-3RD
1300 % B12-001594 % 2:49pm % II % June14,2012 %  Walmart Super Center #2690, 8650 Madison Blvd Madison AL % 34.6837877 % -86.7409921 %  THEFT 3RD DEGREE
1301 % B12-001595 % 4:40pm % II % June14,2012 %  Jeff Benton Homes, 206 Heritage Mill Dr Madison AL % 34.7049712 % -86.7671561 %  BURGLARY-3RD
1302 % B12-001595 % 4:40pm % II % II %  Jeff Benton Homes, 206 Heritage Mill Dr Madison AL % 34.7049712 % -86.7671561 %  THEFT 3RD DEGREE
1303 % B12-001598 % 7:20pm % II % June14,2012 %  100 Block of Hughes Rd Madison AL % 34.7009662 % -86.7428672 %  IDENTITY THEFT
1304 % B12-001599 % 6:42am % I % June15,2012 %  Jeff Benton Homes, 108 Greythorne Dr Madison Madison AL % 34.7303078 % -86.7649177 %  BURGLARY-3RD
1305 % B12-001599 % 6:42am % I % I %  Jeff Benton Homes, 108 Greythorne Dr Madison Madison AL % 34.7303078 % -86.7649177 %  THEFT 3RD DEGREE
1306 % B12-001600 % 8:39am % I % June15,2012 %  Affordable Tree Service, 208 Ashley Way Madison AL % 34.718887 % -86.723908 %  THEFT 1ST DEGREE
1307 % B12-001601 % 9:29am % I % June15,2012 %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  AUTO THEFT-1ST DEGREE
1308 % B12-001602 % 12:30pm % I % June15,2012 %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  IDENTITY THEFT
1309 % B12-001602 % 12:30pm % I % I %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  FORGERY 2ND
1310 % B12-001605 % 3:45pm % II % June15,2012 %  7000 Block of Highway 72 W Madison AL % 34.7536667 % -86.7085097 %  HARASSMENT
1311 % B12-001607 % 3:40pm % II % June15,2012 %  7000 Block of Highway 72 W Madison AL % 34.7536667 % -86.7085097 %  HARASSMENT
1312 % B12-001622 % 8:48am % I % June18,2012 %  100 Block of Bibb Dr Madison AL % 34.699821 % -86.758016 %  HARASSING COMMUNICATIONS
1313 % B12-001623 % 9:48am % I % June18,2012 %  area of Westchester Rd Madison AL % 34.677929 % -86.762867 %  SHOOT INTO OCCUPIED DWELLING/AUTO
1314 % B12-001624 % 10:59am % I % June18,2012 %  100 Block of Pine Valley Cir Madison AL % 34.7037237 % -86.7855723 %  CRIMINAL MISCHIEF-3RD
1315 % B12-001625 % 1:00pm % I % June18,2012 %  100 Block of Horseshoe Bend Madison AL % 34.713066 % -86.750325 %  ILLEGAL POSS/USE CREDIT CARD
1316 % B12-001627 % 3:40pm % II % June18,2012 %  100 Block of Carmine Cir Madison AL % 34.727283 % -86.750511 %  BURGLARY-3RD
1317 % B12-001628 % 3:30pm % II % June18,2012 %  200 Block of Merganser Blvd Madison AL % 34.716133 % -86.754352 %  HARASSING COMMUNICATIONS
1318 % B12-001629 % 4:31pm % II % June18,2012 %  100 Block of Patra Dr Madison Madison AL % 34.739439 % -86.750326 %  BURGLARY-3RD
1319 % B12-001629 % 4:31pm % II % II %  100 Block of Patra Dr Madison Madison AL % 34.739439 % -86.750326 %  THEFT 3RD DEGREE
1320 % B12-001630 % 6:40pm % II % June18,2012 %  200 Block of Kyser Blvd Madison AL % 34.6889588 % -86.7573764 %  THEFT 3RD DEGREE
1321 % B12-001631 % 6:43pm % II % June18,2012 %  100 Block of Madison Point Pl Madison AL % 34.699774 % -86.755367 %  DOMESTIC VIOLENCE 3RD
1322 % B12-001632 % 6:43pm % II % June18,2012 %  100 Block of Madison Pointe Pl Madison Madison AL % 34.699774 % -86.755367 %  DOMESTIC VIOLENCE 3RD
1323 % B12-001633 % 5:08pm % II % June18,2012 %  100 Block of Clover Ridge Dr Madison AL % 34.726193 % -86.757174 %  DOMESTIC VIOLENCE 3RD
1324 % B12-001634 % 5:08pm % II % June18,2012 %  100 Block of Clover Ridge Dr Madison AL % 34.726193 % -86.757174 %  DOMESTIC VIOLENCE 3RD
1325 % B12-001637 % 9:15pm % II % June18,2012 %  100 Block of Park Square Ln Madison AL % 34.694248 % -86.734035 %  THEFT 3RD DEGREE
1326 % B12-001638 % 9:35pm % II % June18,2012 %  100 Block of Park Square Ln Madison AL % 34.694248 % -86.734035 %  THEFT 2ND DEGREE
1327 % B12-001640 % 9:30am % I % June19,2012 %  100 Block of Lewis Lane Madison AL % 34.68849 % -86.751153 %  BURGLARY-3RD
1328 % B12-001640 % 9:30am % I % I %  100 Block of Lewis Lane Madison AL % 34.68849 % -86.751153 %  THEFT 3RD DEGREE
1329 % B12-001641 % 2:44pm % II % June19,2012 %  8000 Block of Madison Blvd Madison Madison AL % 34.678548 % -86.745506 %  DUTY TO GIVE INFORMATION TO RENDER AID
1330 % B12-001642 % 3:38pm % II % June19,2012 %  State Of Alabama, 1550 Hughes Rd Madison AL % 34.749611 % -86.741967 %  VERIFICATION OF CITIZENSHIP IMMIGRATION
1331 % B12-001644 % 8:22pm % II % June19,2012 %  200 Block of Water Hill Rd Madison Madison AL % 34.6947209 % -86.723159 %  ANIMAL RUNNING AT LARGE
1332 % B12-001646 % 6:35am % I % June20,2012 %  300 Block of Colonial Lake Dr Madison Madison AL % 34.6862302 % -86.7329237 %  CRIMINAL MISCHIEF-2ND
1333 % B12-001647 % 8:00am % I % June20,2012 %  100 Block of Shelton Rd Madison Madison AL % 34.6930512 % -86.7159831 %  UNAUTHORIZED USE OF AUTO
1334 % B12-001649 % 10:00am % I % June20,2012 %  10000 Block of County Line Rd Madison AL % 34.6632591 % -86.7869496 %  THEFT 2ND DEGREE
1335 % B12-001650 % 10:05am % I % June20,2012 %  700 Block of Seina Vista Dr Madison AL % 34.7003111 % -86.7287211 %  THEFT 1ST DEGREE
1336 % B12-001651 % 10:00am % I % June20,2012 %  8000 Block of Hwy 72 Madison Madison AL % 34.7559545 % -86.7260735 %  SIMPLE ASSAULT
1337 % B12-001652 % 12:15pm % I % June20,2012 %  Madison Haven, 101 Abby Ln Madison AL % 34.723168 % -86.750684 %  THEFT 2ND DEGREE
1338 % B12-001653 % 12:59pm % I % June20,2012 %  8000 Block of Highway 72 W Madison AL % 34.7523886 % -86.749341 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1339 % B12-001659 % 12:30am % III % June21,2012 %  100 Block of Leabrook Cir Madison AL % 34.7449769 % -86.747283 %  THEFT 2ND DEGREE
1340 % B12-001660 % 10:15am % I % June21,2012 %  100 Block of Southwood Dr Madison AL % 34.731699 % -86.711372 %  CRIMINAL MISCHIEF-3RD
1341 % B12-001661 % 4:16pm % II % June21,2012 %  Breland Homes, 113 Maplebrook Dr Madison AL % 34.7048329 % -86.8188167 %  BURGLARY-1ST
1342 % B12-001661 % 4:16pm % II % II %  Breland Homes, 113 Maplebrook Dr Madison AL % 34.7048329 % -86.8188167 %  THEFT 2ND DEGREE
1343 % B12-001662 % 4:16pm % II % June21,2012 %  Breland Homes, 110 Maplebrook Dr Madison Madison AL % 34.7048329 % -86.8188167 %  BURGLARY-3RD
1344 % B12-001662 % 4:16pm % II % II %  Breland Homes, 110 Maplebrook Dr Madison Madison AL % 34.7048329 % -86.8188167 %  THEFT 2ND DEGREE
1345 % B12-001663 % 5:13pm % II % June21,2012 %  100 Block of Whitehall Madison AL % 34.739389 % -86.741528 %  BURGLARY-3RD
1346 % B12-001663 % 5:13pm % II % II %  100 Block of Whitehall Madison AL % 34.739389 % -86.741528 %  CRIMINAL MISCHIEF-3RD
1347 % B12-001664 % 8:33pm % II % June21,2012 %  100 Block of Allen St Madison AL % 34.693468 % -86.753479 %  BURGLARY-2ND
1348 % B12-001664 % 8:33pm % II % II %  100 Block of Allen St Madison AL % 34.693468 % -86.753479 %  THEFT 2ND DEGREE
1349 % B12-001667 % 9:20am % I % June22,2012 %  200 Block of Gooch Ln Madison AL % 34.7492598 % -86.7459864 %  BURGLARY-3RD
1350 % B12-001667 % 9:20am % I % I %  200 Block of Gooch Ln Madison AL % 34.7492598 % -86.7459864 %  THEFT 2ND DEGREE
1351 % B12-001668 % 10:01am % I % June22,2012 %  100 Block of Sunset Ridge Madison AL % 34.712224 % -86.7372989 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1352 % B12-001690 % 1:00am % III % June25,2012 %  200 Block of Waters Edge Ln Madison AL % 34.708565 % -86.738105 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1353 % B12-001693 % 5:00pm % II % June25,2012 %  Gamers Paradise, 7905 Highway 72 W Madison Madison AL % 34.6992579 % -86.7483318 %  THEFT 3RD DEGREE
1354 % B12-001694 % 5:59pm % II % June25,2012 %  100 Block of Waters Edge Ln Madison AL % 34.7084148 % -86.7385388 %  CRIMINAL MISCHIEF-1ST
1355 % B12-001695 % 7:28pm % II % June25,2012 %  200 Block of Golden Ash Ct Madison AL % 34.7038542 % -86.8203801 %  CRIMINAL MISCHIEF-3RD
1356 % B12-001698 % 11:26pm % III % June25,2012 %  200 Block of Water Hill Rd Madison AL % 34.6947209 % -86.723159 %  UNAUTHORIZED USE OF AUTO
1357 % B12-001700 % 10:30am % I % June26,2012 %  8000 Block of Highway 72 W Madison AL % 34.7523886 % -86.749341 %  HARASSMENT
1358 % B12-001701 % 12:28pm % I % June26,2012 %  State Of Alabama, 100 Hughes Rd Madison AL % 34.7009662 % -86.7428672 %  POSSESSION OF CHILD PORNOGRAPHY
1359 % B12-001703 % 2:20pm % II % June26,2012 %  Dollar General Market, 8466 Old Madison Pike Madison AL % 34.707225 % -86.740435 %  THEFT 2ND DEGREE
1360 % B12-001704 % 2:33pm % II % June26,2012 %  1000 Block of Arnold Rd Madison AL % 34.7097246 % -86.7230274 %  THEFT 1ST DEGREE
1361 % B12-001705 % 6:30pm % II % June26,2012 %  100 Block of Gin Oaks Ct Madison AL % 34.691103 % -86.752225 %  CRIMINAL MISCHIEF-2ND
1362 % B12-001707 % 11:30pm % III % June26,2012 %  100 Block of Gatehouse Ct Madison Madison AL % 34.745332 % -86.7427673 %  THEFT 3RD DEGREE
1363 % B12-001709 % 6:10am % I % June27,2012 %  100 Block of Leathertree Ln Madison AL % 34.7330479 % -86.741662 %  BURGLARY-3RD
1364 % B12-001710 % 6:40am % I % June27,2012 %  800 Block of Crestview Dr Madison AL % 34.7103991 % -86.7323684 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1365 % B12-001711 % 7:00am % I % June27,2012 %  600 Block of Highland Dr Madison AL % 34.714292 % -86.721559 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1366 % B12-001711 % 7:00am % I % I %  600 Block of Highland Dr Madison AL % 34.714292 % -86.721559 %  THEFT 2ND DEGREE
1367 % B12-001712 % 8:00am % I % June27,2012 %  100 Block of Willena Dr Madison AL % 34.7155129 % -86.730743 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1368 % B12-001713 % 8:30am % I % June27,2012 %  100 Block of Steele Dr Madison AL % 34.7166407 % -86.731846 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1369 % B12-001715 % 9:03am % I % June27,2012 %  900 Block of Ashley Dr Madison AL % 34.710114 % -86.731047 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1370 % B12-001715 % 9:03am % I % I %  900 Block of Ashley Dr Madison AL % 34.710114 % -86.731047 %  THEFT 3RD DEGREE
1371 % B12-001716 % 9:58am % I % June27,2012 %  area of Old Madison Pike / Shelton Rd Madison Madison AL % 34.7019265 % -86.724436 %  HARASSMENT
1372 % B12-001717 % 10:28am % I % June27,2012 %  State Of Alabama, 100 Hughes Rd Madison AL % 34.7009662 % -86.7428672 %  POSSESSION OF CHILD PORNOGRAPHY
1373 % B12-001718 % 10:45am % I % June27,2012 %  100 Block of Briarwood Dr Madison AL % 34.713644 % -86.730986 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1374 % B12-001719 % 11:34am % I % June27,2012 %  100 Block of Brockton Dr Madison Madison AL % 34.68696 % -86.788478 %  HARASSING COMMUNICATIONS
1375 % B12-001720 % 12:36pm % I % June27,2012 %  Neurovizion, 3490 Wall Triana Hwy Madison AL % 34.6704523 % -86.7530771 %  THEFT 1ST DEGREE
1376 % B12-001723 % 6:01pm % II % June27,2012 %  1000 Block of Shelton Rd Madison AL % 34.7098811 % -86.7242057 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1377 % B12-001723 % 6:01pm % II % II %  1000 Block of Shelton Rd Madison AL % 34.7098811 % -86.7242057 %  THEFT 3RD DEGREE
1378 % B12-001724 % 6:15pm % II % June27,2012 %  1000 Block of Shelton Rd Madison AL % 34.7098811 % -86.7242057 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1379 % B12-001725 % 6:15pm % II % June27,2012 %  1000 Block of Shelton Rd Madison AL % 34.7098811 % -86.7242057 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1380 % B12-001726 % 6:30pm % II % June27,2012 %  500 Block of Highland Dr Madison AL % 34.711187 % -86.717851 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1381 % B12-001728 % 6:33pm % II % June27,2012 %  200 Block of Waters Edge Ln Madison AL % 34.708565 % -86.738105 %  BURGLARY-3RD
1382 % B12-001729 % 6:45pm % II % June27,2012 %  100 Block of Water Oak Dr Madison AL % 34.7299041 % -86.7486634 %  BURGLARY-3RD
1383 % B12-001729 % 6:45pm % II % II %  100 Block of Water Oak Dr Madison AL % 34.7299041 % -86.7486634 %  THEFT 3RD DEGREE
1384 % B12-001730 % 7:01pm % II % June27,2012 %  700 Block of Highland Dr Madison AL % 34.7144129 % -86.7231155 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1385 % B12-001730 % 7:01pm % II % II %  700 Block of Highland Dr Madison AL % 34.7144129 % -86.7231155 %  THEFT 3RD DEGREE
1386 % B12-001731 % 7:23pm % II % June27,2012 %  700 Block of Highland Dr Madison AL % 34.7144129 % -86.7231155 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1387 % B12-001732 % 7:34pm % II % June27,2012 %  Dollar General, 7950 Highway 72 W Madison Madison AL % 34.6992579 % -86.7483318 %  THEFT 3RD DEGREE
1388 % B12-001733 % 7:35pm % II % June27,2012 %  Lowes Of Madison, 7950 Highway 72 W Madison AL % 34.6992579 % -86.7483318 %  THEFT 3RD DEGREE
1389 % B12-001734 % 10:22pm % III % June27,2012 %  8000 Block of Madison Blvd Madison AL % 34.6916999 % -86.7183959 %  DOMESTIC VIOLENCE 3RD
1390 % B12-001735 % 7:30am % I % June28,2012 %  300 Block of Lena Cain Blvd Madison AL % 34.6868903 % -86.7898311 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1391 % B12-001735 % 7:30am % I % I %  300 Block of Lena Cain Blvd Madison AL % 34.6868903 % -86.7898311 %  THEFT 2ND DEGREE
1392 % B12-001736 % 8:30am % I % June28,2012 %  Bisons Bar & Grill, 8020 Madison Blvd Madison AL % 34.6906449 % -86.7188392 %  THEFT OF SERVICES-3
1393 % B12-001737 % 9:37am % I % June28,2012 %  100 Block of Cresent Cir Madison AL % 34.7310216 % -86.5372993 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1394 % B12-001738 % 10:15am % I % June28,2012 %  100 Block of Royal Dr Madison AL % 34.684266 % -86.752033 %  DOMESTIC VIOLENCE 3RD
1395 % B12-001741 % 5:30pm % II % June27,2012 %  1000 Block of Mahan Madison AL % 34.709981 % -86.719596 %  UNLAWFUL BREAKING AND ENTERING A VEHICLE
1396 % B12-001742 % 4:15pm % II % June28,2012 %  3000 Block of Flag Cir Madison AL % 34.6924479 % -86.7224896 %  THEFT 2ND DEGREE
1397 % B12-001743 % 4:58pm % II % June28,2012 %  100 Block of Railroad Ridge Rd Madison AL % 34.6920848 % -86.756478 %  HARASSMENT
1398 % B12-001744 % 5:56pm % II % June28,2012 %  100 Block of Michael Av Madison Madison AL % 34.723477 % -86.750671 %  HARASSING COMMUNICATIONS
1399 % B12-001745 % 8:16pm % II % June28,2012 %  900 Block of Fernbrook Ct Madison AL % 34.679351 % -86.717592 %  DOMESTIC VIOLENCE 3RD
1400 % B12-001746 % 7:38am % I % June29,2012 %  100 Block of Bellingham Dr Madison AL % 34.714694 % -86.753595 %  CRIMINAL MISCHIEF-1ST
1401 % B12-001748 % 11:30am % I % June29,2012 %  100 Block of Westover Cir Madison AL % 34.6784068 % -86.7550945 %  THEFT 3RD DEGREE
